HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.Rank1,Answer.Rank2,Answer.Rank3,Answer.optradio,Approve,Reject
3HFWPF5AK9PG711U91QT8EFPWIV3S3,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3SLE99ER0OJKYSPFAO48BA5OCJ9BZA,A3D6IPJ4RBCNVY,Submitted,Tue Jul 18 22:06:32 PDT 2017,Tue Jul 18 22:06:46 PDT 2017,Tue Jul 25 22:06:46 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),S101_002_00000019.jpg,Surprise,None,None,on,x,
3HFWPF5AK9PG711U91QT8EFPWIV3S3,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3TOK3KHVJUOLXC8IVYHBQACO9PF7OI,AYLAJHJXMPIBM,Submitted,Tue Jul 18 22:08:17 PDT 2017,Tue Jul 18 22:08:26 PDT 2017,Tue Jul 25 22:08:26 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),S101_002_00000019.jpg,Surprise,None,None,on,x,
3HFWPF5AK9PG711U91QT8EFPWIV3S3,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3Z2R0DQ0JIKSZKYNV8XKP712U7NE25,A1YGSIQI52QT9L,Submitted,Tue Jul 18 22:06:00 PDT 2017,Tue Jul 18 22:06:09 PDT 2017,Tue Jul 25 22:06:09 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),S101_002_00000019.jpg,Fear,Surprise,Neutral,on,x,
3VAOOVPI3ZYAJSWTVYXSSEVB4AELLL,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3483FV8BEFPOM558PQEMDJ9PD9Z268,A35K3CN8ZVW6JT,Submitted,Tue Jul 18 22:07:37 PDT 2017,Tue Jul 18 22:08:13 PDT 2017,Tue Jul 25 22:08:13 PDT 2017,,,,36,0% (0/0),0% (0/0),0% (0/0),S126_004_00000012.jpg,Surprise,Fear,Sadness,on,x,
3VAOOVPI3ZYAJSWTVYXSSEVB4AELLL,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,35GCEFQ6I6UFVXL2VVP2TR7CORW3ZB,A18J7H2QA7UQIR,Submitted,Tue Jul 18 22:06:09 PDT 2017,Tue Jul 18 22:06:18 PDT 2017,Tue Jul 25 22:06:18 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),S126_004_00000012.jpg,Surprise,Disgust,None,on,x,
3VAOOVPI3ZYAJSWTVYXSSEVB4AELLL,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,37TRT2X24RXUYDKBS21MNGHYTLVJBW,A3GSE6PECJJD2T,Submitted,Tue Jul 18 22:03:50 PDT 2017,Tue Jul 18 22:04:09 PDT 2017,Tue Jul 25 22:04:09 PDT 2017,,,,19,0% (0/0),0% (0/0),0% (0/0),S126_004_00000012.jpg,Surprise,None,None,on,x,
3VAOOVPI3ZYAJSWTVYXSSEVB4AELLL,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,38SKSKU7R23AGBMH1X5GPIY3S0KIL6,A3FT9XM7FC0ANP,Submitted,Tue Jul 18 22:02:17 PDT 2017,Tue Jul 18 22:03:23 PDT 2017,Tue Jul 25 22:03:23 PDT 2017,,,,66,0% (0/0),0% (0/0),0% (0/0),S126_004_00000012.jpg,Surprise,Fear,Disgust,on,x,
3VAOOVPI3ZYAJSWTVYXSSEVB4AELLL,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3A4NIXBJ775WCUC8MC38HB5K995MLR,A3G2NE6QE5W5R,Submitted,Tue Jul 18 22:07:44 PDT 2017,Tue Jul 18 22:08:10 PDT 2017,Tue Jul 25 22:08:10 PDT 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),S126_004_00000012.jpg,Surprise,Happiness,Disgust,,,Confidence score was not indicated as required.
3VAOOVPI3ZYAJSWTVYXSSEVB4AELLL,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3HL8HNGX467V5IJIBSW5HCUGCEBF9F,A13V13Y2DJGFT4,Submitted,Tue Jul 18 21:59:57 PDT 2017,Tue Jul 18 22:00:16 PDT 2017,Tue Jul 25 22:00:16 PDT 2017,,,,19,0% (0/0),0% (0/0),0% (0/0),S126_004_00000012.jpg,Fear,Sadness,Disgust,on,,All three emotion ranks were found to be inaccurate.
3VAOOVPI3ZYAJSWTVYXSSEVB4AELLL,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3TR2532VIQ0OS13GWBKEC0V6FKKJ6B,A2FY943XQ73SFP,Submitted,Tue Jul 18 22:03:34 PDT 2017,Tue Jul 18 22:03:52 PDT 2017,Tue Jul 25 22:03:52 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),S126_004_00000012.jpg,Anger,None,None,on,,All three emotion ranks were found to be inaccurate.
3VAOOVPI3ZYAJSWTVYXSSEVB4AELLL,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3WETL7AQWUEHOJ1DO7IM4N0HNSO354,AMYURTQIMAC8T,Submitted,Tue Jul 18 22:04:32 PDT 2017,Tue Jul 18 22:04:57 PDT 2017,Tue Jul 25 22:04:57 PDT 2017,,,,25,0% (0/0),0% (0/0),0% (0/0),S126_004_00000012.jpg,Surprise,Disgust,Fear,on,x,
3VAOOVPI3ZYAJSWTVYXSSEVB4AELLL,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3X4MXAO0BHU3K41ZVY6RCLGAD37RWC,A2QG1N2LFV0VXW,Submitted,Tue Jul 18 22:01:31 PDT 2017,Tue Jul 18 22:02:17 PDT 2017,Tue Jul 25 22:02:17 PDT 2017,,,,46,0% (0/0),0% (0/0),0% (0/0),S126_004_00000012.jpg,Surprise,None,None,on,x,
3MYASTQBG7H2CDOEAM70QNM057ZDQM,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,31QNSG6A5SZICKL2OHSFTOMOUKB78F,A13V13Y2DJGFT4,Submitted,Tue Jul 18 22:07:34 PDT 2017,Tue Jul 18 22:07:52 PDT 2017,Tue Jul 25 22:07:52 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),S098_003_00000013.jpg,Sadness,None,None,,,All three emotion ranks were found to be inaccurate.
3MYASTQBG7H2CDOEAM70QNM057ZDQM,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,37Q970SNZFEMKIL9DZHB95VC3SI1SC,A122888AK7C6TZ,Submitted,Tue Jul 18 22:06:49 PDT 2017,Tue Jul 18 22:07:02 PDT 2017,Tue Jul 25 22:07:02 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),S098_003_00000013.jpg,Disgust,Anger,Neutral,on,x,
3MYASTQBG7H2CDOEAM70QNM057ZDQM,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3B2X28YI3XLIAI548J7XECCT7FC6BE,A18J7H2QA7UQIR,Submitted,Tue Jul 18 22:05:43 PDT 2017,Tue Jul 18 22:05:52 PDT 2017,Tue Jul 25 22:05:52 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),S098_003_00000013.jpg,Disgust,Sadness,None,on,x,
3MYASTQBG7H2CDOEAM70QNM057ZDQM,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3H8DHMCCWAHIOUODOJS4JL5BBV7KD3,A1ELYVM5GQIBM0,Submitted,Tue Jul 18 21:59:21 PDT 2017,Tue Jul 18 21:59:58 PDT 2017,Tue Jul 25 21:59:58 PDT 2017,,,,37,0% (0/0),0% (0/0),0% (0/0),S098_003_00000013.jpg,Disgust,Anger,Fear,on,x,
3MYASTQBG7H2CDOEAM70QNM057ZDQM,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3KKG4CDWKJ4L72MTRB0MQ8XPNO349H,ATIGCUKIPNWG0,Submitted,Tue Jul 18 22:06:36 PDT 2017,Tue Jul 18 22:06:51 PDT 2017,Tue Jul 25 22:06:51 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),S098_003_00000013.jpg,Disgust,Sadness,Anger,on,x,
3MYASTQBG7H2CDOEAM70QNM057ZDQM,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3LO69W1SU4JWKKGMB95D46LNDNSLGH,A2S96ZZ70YFPSK,Submitted,Tue Jul 18 22:02:36 PDT 2017,Tue Jul 18 22:02:46 PDT 2017,Tue Jul 25 22:02:46 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),S098_003_00000013.jpg,Disgust,Anger,None,on,x,
3MYASTQBG7H2CDOEAM70QNM057ZDQM,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3NLZY2D53QVNX9A0E5APYKPPJA1QLH,A3FT9XM7FC0ANP,Submitted,Tue Jul 18 22:03:08 PDT 2017,Tue Jul 18 22:04:48 PDT 2017,Tue Jul 25 22:04:48 PDT 2017,,,,100,0% (0/0),0% (0/0),0% (0/0),S098_003_00000013.jpg,Disgust,Anger,None,on,x,
3MYASTQBG7H2CDOEAM70QNM057ZDQM,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3SUWZRL0MZJGHLHOIA9NFKIEACPE6M,A1SZSFNHA2CWSQ,Submitted,Tue Jul 18 22:06:12 PDT 2017,Tue Jul 18 22:06:36 PDT 2017,Tue Jul 25 22:06:36 PDT 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),S098_003_00000013.jpg,Anger,Disgust,Fear,on,x,
3MYASTQBG7H2CDOEAM70QNM057ZDQM,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3WI0P0II62Y4BY18E311KXRP6N1DRP,A29PZK2HTG2GRY,Submitted,Tue Jul 18 22:03:46 PDT 2017,Tue Jul 18 22:03:55 PDT 2017,Tue Jul 25 22:03:55 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),S098_003_00000013.jpg,Disgust,Anger,None,on,x,
3DW3BNF1GHOI0QO4FDQUAI77B8H8V5,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,31Q0U3WYDQL01K1HPWJ0EEZGGE517P,AYLAJHJXMPIBM,Submitted,Tue Jul 18 22:05:37 PDT 2017,Tue Jul 18 22:06:16 PDT 2017,Tue Jul 25 22:06:16 PDT 2017,,,,39,0% (0/0),0% (0/0),0% (0/0),S134_008_00000013.jpg,Disgust,Neutral,None,on,x,
3DW3BNF1GHOI0QO4FDQUAI77B8H8V5,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,34X6J5FLPU4H2JM0BKYCI5CXFLXJQ9,ANBTNIM08969Z,Submitted,Tue Jul 18 22:07:27 PDT 2017,Tue Jul 18 22:08:14 PDT 2017,Tue Jul 25 22:08:14 PDT 2017,,,,47,0% (0/0),0% (0/0),0% (0/0),S134_008_00000013.jpg,Disgust,None,None,on,x,
3DW3BNF1GHOI0QO4FDQUAI77B8H8V5,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,35USIKEBNSMKBRU1B9C657CNO4Q6N3,A34MRQ1OP87XC6,Submitted,Tue Jul 18 22:06:38 PDT 2017,Tue Jul 18 22:07:02 PDT 2017,Tue Jul 25 22:07:02 PDT 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),S134_008_00000013.jpg,Surprise,Disgust,Sadness,on,x,
3DW3BNF1GHOI0QO4FDQUAI77B8H8V5,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,39DD6S19JQHI5V1ZKF6YCIB9FGLZEX,A2BW8H2IGOKBWD,Submitted,Tue Jul 18 22:06:17 PDT 2017,Tue Jul 18 22:06:34 PDT 2017,Tue Jul 25 22:06:34 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),S134_008_00000013.jpg,Disgust,Fear,Sadness,on,x,
3DW3BNF1GHOI0QO4FDQUAI77B8H8V5,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,39KFRKBFIO14CW4JI77B3NWLDONYO9,A13V13Y2DJGFT4,Submitted,Tue Jul 18 22:04:58 PDT 2017,Tue Jul 18 22:05:10 PDT 2017,Tue Jul 25 22:05:10 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),S134_008_00000013.jpg,Disgust,Sadness,Fear,on,x,
3DW3BNF1GHOI0QO4FDQUAI77B8H8V5,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3A9AA95ATXSOV860M5FTHQ3ISOFP51,A5DSYVNGYLCA5,Submitted,Tue Jul 18 21:58:38 PDT 2017,Tue Jul 18 22:00:12 PDT 2017,Tue Jul 25 22:00:12 PDT 2017,,,,94,0% (0/0),0% (0/0),0% (0/0),S134_008_00000013.jpg,Neutral,Anger,Disgust,on,x,
3DW3BNF1GHOI0QO4FDQUAI77B8H8V5,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3H0W84IWBL8934F8AYCLQF9A6Z3ERK,A36JLQOX64JY2O,Submitted,Tue Jul 18 22:07:06 PDT 2017,Tue Jul 18 22:07:15 PDT 2017,Tue Jul 25 22:07:15 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),S134_008_00000013.jpg,Disgust,Anger,Surprise,on,x,
3DW3BNF1GHOI0QO4FDQUAI77B8H8V5,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3M23Y66PO3DHR4M6J5TS41MTB3XS60,A2FY943XQ73SFP,Submitted,Tue Jul 18 22:02:02 PDT 2017,Tue Jul 18 22:02:15 PDT 2017,Tue Jul 25 22:02:15 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),S134_008_00000013.jpg,Sadness,None,None,on,,All three emotion ranks were found to be inaccurate.
3DW3BNF1GHOI0QO4FDQUAI77B8H8V5,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,3NPI0JQDAPBQGAHQN1XRK69W8R2PTT,AJWES6SFIP3AT,Submitted,Tue Jul 18 22:09:02 PDT 2017,Tue Jul 18 22:09:14 PDT 2017,Tue Jul 25 22:09:14 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),S134_008_00000013.jpg,Disgust,Anger,None,on,x,
3TKXBROM5TG2Y10N7AO2KJQRJHFIJ2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,30LSNF239V14FP09RRNBAMZUM0UI2I,A3G2NE6QE5W5R,Submitted,Tue Jul 18 22:08:39 PDT 2017,Tue Jul 18 22:08:58 PDT 2017,Tue Jul 25 22:08:58 PDT 2017,,,,19,0% (0/0),0% (0/0),0% (0/0),S102_003_00000016.jpg,Happiness,Surprise,Sadness,,,All three emotion ranks were found to be inaccurate.
3TKXBROM5TG2Y10N7AO2KJQRJHFIJ2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,338JKRMM275TOXKTYOY5GSHDYB7AHO,AVQND8233HQWK,Submitted,Tue Jul 18 22:08:40 PDT 2017,Tue Jul 18 22:09:12 PDT 2017,Tue Jul 25 22:09:12 PDT 2017,,,,32,0% (0/0),0% (0/0),0% (0/0),S102_003_00000016.jpg,Disgust,None,None,on,,All three emotion ranks were found to be inaccurate.
3TKXBROM5TG2Y10N7AO2KJQRJHFIJ2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,34YB12FSQZUGQ2Y7BL6S4J0CDSJMGL,A3FT9XM7FC0ANP,Submitted,Tue Jul 18 22:07:34 PDT 2017,Tue Jul 18 22:07:46 PDT 2017,Tue Jul 25 22:07:46 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),S102_003_00000016.jpg,Fear,Disgust,None,on,x,
3TKXBROM5TG2Y10N7AO2KJQRJHFIJ2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:56:59 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:56:59 PDT 2017,,,39ASUFLU6YDT001KJXIDFXVY7GOEXG,A36JLQOX64JY2O,Submitted,Tue Jul 18 22:07:21 PDT 2017,Tue Jul 18 22:07:30 PDT 2017,Tue Jul 25 22:07:30 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),S102_003_00000016.jpg,Fear,Surprise,Disgust,on,x,
