image_url,crowdemotion1,crowdemotion2,crowdemotion3
S127_001_00000017.jpg,Surprise,None,None
S127_001_00000017.jpg,Surprise,None,None
S127_001_00000017.jpg,Surprise,None,None
S127_001_00000017.jpg,Surprise,None,None
S127_001_00000017.jpg,Surprise,Happiness,None
S127_001_00000017.jpg,Surprise,None,None
S127_001_00000017.jpg,Surprise,Fear,None
S127_001_00000017.jpg,Surprise,Fear,None
S127_001_00000017.jpg,Surprise,Fear,None
S127_004_00000016.jpg,Happiness,None,None
S127_004_00000016.jpg,Happiness,None,None
S127_004_00000016.jpg,Happiness,None,None
S127_004_00000016.jpg,Happiness,None,None
S127_004_00000016.jpg,Happiness,None,None
S127_004_00000016.jpg,Happiness,Fear,None
S127_004_00000016.jpg,Happiness,None,None
S127_004_00000016.jpg,Happiness,Surprise,None
S127_004_00000016.jpg,Happiness,None,None
S127_010_00000018.jpg,Anger,Sadness,None
S127_010_00000018.jpg,Sadness,Disgust,None
S127_010_00000018.jpg,Surprise,Disgust,Anger
S127_010_00000018.jpg,Anger,Surprise,None
S127_010_00000018.jpg,Anger,Sadness,Disgust
S127_010_00000018.jpg,Surprise,None,None
S127_010_00000018.jpg,Sadness,Anger,Disgust
S127_010_00000018.jpg,Disgust,Anger,None
S127_010_00000018.jpg,Disgust,Anger,None
S128_004_00000013.jpg,Disgust,None,None
S128_004_00000013.jpg,Disgust,Anger,None
S128_004_00000013.jpg,Disgust,Sadness,None
S128_004_00000013.jpg,Anger,Disgust,None
S128_004_00000013.jpg,Sadness,None,None
S128_004_00000013.jpg,Disgust,Anger,None
S128_004_00000013.jpg,Anger,Sadness,Fear
S128_004_00000013.jpg,Disgust,Anger,None
S128_004_00000013.jpg,Sadness,Surprise,None
S128_011_00000016.jpg,Happiness,None,None
S128_011_00000016.jpg,Happiness,Surprise,Disgust
S128_011_00000016.jpg,Happiness,Surprise,Disgust
S128_011_00000016.jpg,Happiness,None,None
S128_011_00000016.jpg,Happiness,None,None
S128_011_00000016.jpg,Happiness,Surprise,None
S128_011_00000016.jpg,Happiness,None,None
S128_011_00000016.jpg,Happiness,None,None
S128_011_00000016.jpg,Happiness,None,None
S129_002_00000011.jpg,Happiness,None,None
S129_002_00000011.jpg,Happiness,None,None
S129_002_00000011.jpg,Anger,Happiness,None
S129_002_00000011.jpg,Happiness,None,None
S129_002_00000011.jpg,Happiness,Surprise,None
S129_002_00000011.jpg,Happiness,None,None
S129_002_00000011.jpg,Disgust,None,None
S129_002_00000011.jpg,Disgust,Happiness,None
S129_002_00000011.jpg,Disgust,Anger,Sadness
S129_006_00000010.jpg,Anger,Disgust,None
S129_006_00000010.jpg,Disgust,Anger,Sadness
S129_006_00000010.jpg,Neutral,Anger,Sadness
S129_011_00000018.jpg,Sadness,Disgust,Anger
S129_011_00000018.jpg,Disgust,None,None
S129_011_00000018.jpg,Sadness,Disgust,Happiness
S129_011_00000018.jpg,Disgust,Anger,Sadness
S129_011_00000018.jpg,Disgust,None,None
S129_011_00000018.jpg,Disgust,Sadness,Fear
S129_011_00000018.jpg,Disgust,Anger,None
S129_011_00000018.jpg,Disgust,Sadness,Anger
S129_011_00000018.jpg,Sadness,Disgust,None
S129_012_00000011.jpg,Happiness,Surprise,Fear
S129_012_00000011.jpg,Happiness,None,None
S129_012_00000011.jpg,Happiness,None,None
S129_012_00000011.jpg,Happiness,None,None
S129_012_00000011.jpg,Happiness,None,None
S129_012_00000011.jpg,Happiness,Surprise,Disgust
S129_012_00000011.jpg,Happiness,None,None
S129_012_00000011.jpg,Happiness,None,None
S129_012_00000011.jpg,Happiness,None,None
S130_001_00000018.jpg,Happiness,Surprise,None
S130_001_00000018.jpg,Surprise,Happiness,Neutral
S130_001_00000018.jpg,Surprise,Fear,Disgust
S130_001_00000018.jpg,Surprise,Fear,None
S130_001_00000018.jpg,Surprise,Fear,Neutral
S130_001_00000018.jpg,Surprise,None,None
S130_007_00000020.jpg,Anger,Sadness,None
S130_007_00000020.jpg,Anger,Sadness,None
S130_007_00000020.jpg,Anger,Fear,None
S130_007_00000020.jpg,Anger,None,None
S130_007_00000020.jpg,Anger,Disgust,None
S130_007_00000020.jpg,Disgust,Anger,Fear
S130_007_00000020.jpg,Disgust,None,None
S130_007_00000020.jpg,Anger,None,None
S130_007_00000020.jpg,Anger,Disgust,None
S130_009_00000019.jpg,Neutral,Sadness,Anger
S130_009_00000019.jpg,Sadness,Fear,None
S130_009_00000019.jpg,Sadness,Fear,None
S130_009_00000019.jpg,Sadness,Anger,Disgust
S130_009_00000019.jpg,Sadness,Anger,None
S130_009_00000019.jpg,Sadness,None,Neutral
S130_009_00000019.jpg,Sadness,None,None
S130_012_00000011.jpg,Disgust,None,None
S130_012_00000011.jpg,Sadness,None,None
S130_012_00000011.jpg,Anger,Sadness,Disgust
S130_012_00000011.jpg,Disgust,None,None
S130_012_00000011.jpg,Disgust,None,None
S130_012_00000011.jpg,Disgust,Anger,Sadness
S130_012_00000011.jpg,Anger,Disgust,Fear
S130_012_00000011.jpg,Disgust,Anger,None
S130_012_00000011.jpg,Surprise,Sadness,None
S130_013_00000015.jpg,Happiness,Surprise,Disgust
S130_013_00000015.jpg,Happiness,Neutral,Surprise
S130_013_00000015.jpg,Happiness,Surprise,Neutral
S130_013_00000015.jpg,Happiness,Surprise,Neutral
S130_013_00000015.jpg,Happiness,Surprise,Neutral
S130_013_00000015.jpg,Happiness,Disgust,Neutral
S130_013_00000015.jpg,Happiness,None,None
S130_013_00000015.jpg,Happiness,Surprise,None
S131_001_00000016.jpg,Surprise,None,None
S131_001_00000016.jpg,Surprise,None,None
S131_001_00000016.jpg,Surprise,Fear,None
S131_001_00000016.jpg,Fear,Surprise,None
S131_001_00000016.jpg,Surprise,Fear,None
S131_001_00000016.jpg,Fear,Surprise,None
S131_001_00000016.jpg,Fear,Surprise,None
S131_001_00000016.jpg,Anger,Surprise,None
S131_001_00000016.jpg,Surprise,Fear,None
S131_003_00000024.jpg,Sadness,Disgust,Fear
S131_003_00000024.jpg,Sadness,None,None
S131_003_00000024.jpg,Sadness,Fear,None
S131_003_00000024.jpg,Sadness,Anger,Disgust
S131_003_00000024.jpg,Sadness,None,None
S131_003_00000024.jpg,Disgust,Sadness,None
S131_003_00000024.jpg,Sadness,None,None
S131_003_00000024.jpg,Disgust,None,None
S131_003_00000024.jpg,Sadness,None,None
S131_006_00000022.jpg,Happiness,Surprise,None
S131_006_00000022.jpg,Happiness,None,None
S131_006_00000022.jpg,Happiness,None,None
S131_006_00000022.jpg,Happiness,None,None
S131_006_00000022.jpg,Happiness,None,None
S131_006_00000022.jpg,Happiness,Disgust,None
S131_006_00000022.jpg,Happiness,None,None
S131_006_00000022.jpg,Happiness,Surprise,Disgust
S131_006_00000022.jpg,Anger,Happiness,None
S131_010_00000018.jpg,Disgust,None,None
S131_010_00000018.jpg,Disgust,Anger,Sadness
S131_010_00000018.jpg,Disgust,Anger,Sadness
S131_010_00000018.jpg,Disgust,Surprise,Anger
S131_010_00000018.jpg,Disgust,None,None
S131_010_00000018.jpg,Disgust,Anger,None
S132_002_00000018.jpg,Anger,Sadness,None
S132_002_00000018.jpg,Sadness,None,None
S132_002_00000018.jpg,Sadness,None,None
S132_002_00000018.jpg,Sadness,Fear,None
S132_002_00000018.jpg,Disgust,None,None
S132_002_00000018.jpg,Sadness,Disgust,Fear
S132_002_00000018.jpg,Disgust,None,None
S132_002_00000018.jpg,Sadness,Disgust,None
S132_002_00000018.jpg,Sadness,None,None
S132_003_00000023.jpg,Happiness,Surprise,Disgust
S132_003_00000023.jpg,Disgust,None,None
S132_003_00000023.jpg,Disgust,Fear,Sadness
S132_003_00000023.jpg,Fear,Disgust,None
S132_003_00000023.jpg,Disgust,None,None
S132_003_00000023.jpg,Disgust,None,None
S132_003_00000023.jpg,Anger,Disgust,None
S132_003_00000023.jpg,Fear,Disgust,None
S132_003_00000023.jpg,Fear,None,None
S132_005_00000016.jpg,Anger,Sadness,Fear
S132_005_00000016.jpg,Surprise,None,None
S132_005_00000016.jpg,Disgust,Anger,None
S132_005_00000016.jpg,Disgust,Anger,None
S132_005_00000016.jpg,Disgust,Anger,None
S132_005_00000016.jpg,Disgust,Sadness,Anger
S132_005_00000016.jpg,Disgust,None,None
S132_005_00000016.jpg,Anger,None,None
S132_005_00000016.jpg,Disgust,None,None
S132_006_00000023.jpg,Happiness,None,None
S132_006_00000023.jpg,Happiness,None,None
S132_006_00000023.jpg,Happiness,Disgust,Anger
S132_006_00000023.jpg,Happiness,None,None
S132_006_00000023.jpg,Happiness,None,None
S132_006_00000023.jpg,Happiness,None,None
S132_006_00000023.jpg,Happiness,None,None
S132_006_00000023.jpg,Happiness,Surprise,Sadness
S132_006_00000023.jpg,Happiness,None,None
S132_008_00000010.jpg,Surprise,Fear,None
S132_008_00000010.jpg,Surprise,None,None
S132_008_00000010.jpg,Surprise,Sadness,Fear
S132_008_00000010.jpg,Surprise,None,None
S132_008_00000010.jpg,Surprise,Disgust,None
S132_008_00000010.jpg,Surprise,Fear,None
S132_008_00000010.jpg,Surprise,None,None
S132_008_00000010.jpg,Surprise,Disgust,Sadness
S132_008_00000010.jpg,Surprise,None,None
S133_003_00000047.jpg,Anger,None,None
S133_003_00000047.jpg,Anger,Sadness,None
S133_003_00000047.jpg,Anger,Disgust,None
S133_003_00000047.jpg,Anger,Sadness,None
S133_003_00000047.jpg,Disgust,Anger,Sadness
S133_003_00000047.jpg,Sadness,Anger,Disgust
S133_009_00000006.jpg,Surprise,Fear,None
S133_009_00000006.jpg,Surprise,None,None
S133_009_00000006.jpg,Surprise,None,None
S133_009_00000006.jpg,Surprise,None,None
S133_009_00000006.jpg,Anger,Surprise,Fear
S133_009_00000006.jpg,Surprise,None,None
S133_009_00000006.jpg,Surprise,Fear,None
S133_009_00000006.jpg,Surprise,Fear,None
S133_009_00000006.jpg,Fear,Surprise,None
S133_010_00000014.jpg,Happiness,None,None
S133_010_00000014.jpg,Happiness,Neutral,Surprise
S133_010_00000014.jpg,Happiness,Surprise,None
S133_010_00000014.jpg,Happiness,Anger,None
S133_010_00000014.jpg,Happiness,Neutral,Surprise
S133_010_00000014.jpg,Happiness,None,None
S133_010_00000014.jpg,Happiness,Surprise,None
S133_010_00000014.jpg,Happiness,None,None
S134_003_00000011.jpg,Fear,Sadness,None
S134_003_00000011.jpg,Disgust,None,None
S134_003_00000011.jpg,Anger,Sadness,Fear
S134_003_00000011.jpg,Disgust,Anger,None
S134_003_00000011.jpg,Disgust,None,None
S134_003_00000011.jpg,Sadness,None,None
S134_003_00000011.jpg,Anger,None,None
S134_003_00000011.jpg,Anger,None,None
S134_003_00000011.jpg,Anger,None,None
S134_004_00000015.jpg,Happiness,None,None
S134_004_00000015.jpg,Happiness,None,None
S134_004_00000015.jpg,Happiness,None,None
S134_004_00000015.jpg,Happiness,Surprise,None
S134_004_00000015.jpg,Happiness,None,None
S134_004_00000015.jpg,Happiness,None,None
S134_004_00000015.jpg,Happiness,Anger,Sadness
S134_004_00000015.jpg,Happiness,None,None
S134_004_00000015.jpg,Happiness,Surprise,None
S134_008_00000013.jpg,Disgust,Neutral,None
S134_008_00000013.jpg,Disgust,None,None
S134_008_00000013.jpg,Disgust,Fear,Sadness
S134_008_00000013.jpg,Disgust,Sadness,Fear
S134_008_00000013.jpg,Disgust,Anger,Surprise
S134_008_00000013.jpg,Disgust,Anger,None
S134_008_00000013.jpg,Neutral,Anger,Disgust
S134_008_00000013.jpg,Surprise,Disgust,Sadness
S135_001_00000039.jpg,Surprise,Sadness,None
S135_001_00000039.jpg,Surprise,Fear,None
S135_001_00000039.jpg,Surprise,None,None
S135_001_00000039.jpg,Surprise,None,None
S135_001_00000039.jpg,Surprise,None,None
S135_001_00000039.jpg,Surprise,None,None
S135_001_00000039.jpg,Surprise,None,None
S135_001_00000039.jpg,Surprise,Sadness,Fear
S135_001_00000039.jpg,Surprise,None,None
S135_012_00000020.jpg,Happiness,Surprise,Neutral
S135_012_00000020.jpg,Happiness,None,None
S135_012_00000020.jpg,Happiness,Neutral,None
S135_012_00000020.jpg,Happiness,Surprise,Neutral
S135_012_00000020.jpg,Happiness,Surprise,None
S135_012_00000020.jpg,Happiness,None,None
S135_012_00000020.jpg,Happiness,Neutral,Surprise
S136_001_00000019.jpg,Anger,Surprise,Disgust
S136_001_00000019.jpg,Surprise,Fear,None
S136_001_00000019.jpg,Surprise,Fear,None
S136_001_00000019.jpg,Anger,None,None
S136_001_00000019.jpg,Surprise,Fear,Anger
S136_001_00000019.jpg,Happiness,Surprise,Disgust
S136_001_00000019.jpg,Surprise,None,None
S136_001_00000019.jpg,Surprise,Fear,None
S136_001_00000019.jpg,Surprise,None,None
S136_003_00000014.jpg,Sadness,None,None
S136_003_00000014.jpg,Sadness,Disgust,Fear
S136_003_00000014.jpg,Sadness,Disgust,Fear
S136_003_00000014.jpg,Sadness,Disgust,Fear
S136_003_00000014.jpg,Sadness,None,None
S136_003_00000014.jpg,Sadness,None,None
S136_003_00000014.jpg,Sadness,Disgust,None
S136_003_00000014.jpg,Sadness,None,None
S136_003_00000014.jpg,Disgust,None,None
S136_005_00000010.jpg,Anger,Disgust,None
S136_005_00000010.jpg,Anger,Sadness,Disgust
S136_005_00000010.jpg,Anger,Surprise,None
S136_005_00000010.jpg,Anger,Sadness,Disgust
S136_005_00000010.jpg,Disgust,Anger,Sadness
S136_005_00000010.jpg,Sadness,Fear,Anger
S136_006_00000020.jpg,Happiness,Surprise,Disgust
S136_006_00000020.jpg,Happiness,None,None
S136_006_00000020.jpg,Happiness,None,None
S136_006_00000020.jpg,Happiness,None,None
S136_006_00000020.jpg,Happiness,None,None
S136_006_00000020.jpg,Happiness,None,None
S136_006_00000020.jpg,Happiness,None,None
S136_006_00000020.jpg,Happiness,Fear,None
S136_006_00000020.jpg,Happiness,Surprise,None
S137_001_00000014.jpg,Surprise,Fear,None
S137_001_00000014.jpg,Fear,Surprise,Disgust
S137_001_00000014.jpg,Surprise,Happiness,Fear
S137_001_00000014.jpg,Surprise,Disgust,Fear
S137_001_00000014.jpg,Surprise,None,None
S137_001_00000014.jpg,Surprise,None,None
S137_001_00000014.jpg,Fear,Surprise,Disgust
S137_001_00000014.jpg,Surprise,Fear,None
S137_001_00000014.jpg,Sadness,Disgust,Fear
S137_005_00000027.jpg,Sadness,Surprise,Fear
S137_005_00000027.jpg,Sadness,Fear,None
S137_005_00000027.jpg,Sadness,None,None
S137_005_00000027.jpg,Sadness,None,None
S137_005_00000027.jpg,Sadness,Anger,Happiness
S137_005_00000027.jpg,Sadness,Disgust,Fear
S137_005_00000027.jpg,Sadness,None,None
S137_005_00000027.jpg,Sadness,Disgust,Fear
S137_005_00000027.jpg,Sadness,Disgust,None
S137_011_00000020.jpg,Happiness,Neutral,Surprise
S137_011_00000020.jpg,Happiness,None,None
S137_011_00000020.jpg,Happiness,Surprise,Neutral
S137_011_00000020.jpg,Happiness,Surprise,Neutral
S137_011_00000020.jpg,Happiness,None,None
S137_011_00000020.jpg,Happiness,Anger,Surprise
S137_011_00000020.jpg,Happiness,Surprise,Neutral
S138_001_00000012.jpg,Fear,Surprise,Disgust
S138_001_00000012.jpg,Disgust,Anger,Surprise
S138_001_00000012.jpg,Fear,Disgust,Sadness
S138_001_00000012.jpg,Disgust,Fear,Anger
S138_001_00000012.jpg,Fear,Sadness,None
S138_001_00000012.jpg,Disgust,Surprise,None
S138_001_00000012.jpg,Disgust,Fear,None
S138_001_00000012.jpg,Fear,Disgust,None
S138_001_00000012.jpg,Anger,None,None
S138_004_00000013.jpg,Surprise,None,None
S138_004_00000013.jpg,Surprise,Fear,None
S138_004_00000013.jpg,Surprise,Disgust,Anger
S138_004_00000013.jpg,Surprise,Anger,Disgust
S138_004_00000013.jpg,Surprise,Happiness,Anger
S138_004_00000013.jpg,Surprise,Disgust,Fear
S138_004_00000013.jpg,Surprise,Fear,Neutral
S138_005_00000016.jpg,Happiness,Neutral,None
S138_005_00000016.jpg,Happiness,None,None
S138_005_00000016.jpg,Happiness,None,None
S138_005_00000016.jpg,Happiness,None,None
S138_005_00000016.jpg,Happiness,Neutral,None
S138_005_00000016.jpg,Happiness,None,None
S138_005_00000016.jpg,Happiness,None,None
S138_005_00000016.jpg,Happiness,Surprise,None
S138_005_00000016.jpg,Happiness,None,None
S138_007_00000011.jpg,Sadness,None,Disgust
S138_007_00000011.jpg,Surprise,None,None
S138_007_00000011.jpg,Sadness,None,None
S138_007_00000011.jpg,Sadness,Fear,Disgust
S138_007_00000011.jpg,Sadness,None,None
S138_007_00000011.jpg,Sadness,Fear,None
S138_007_00000011.jpg,Disgust,Surprise,None
S138_007_00000011.jpg,Sadness,None,None
S138_007_00000011.jpg,Disgust,None,None
S501_001_00000067.jpg,Sadness,Anger,None
S501_001_00000067.jpg,Anger,Disgust,None
S501_001_00000067.jpg,Anger,None,None
S501_001_00000067.jpg,Anger,Disgust,Sadness
S501_001_00000067.jpg,Anger,Disgust,Surprise
S501_001_00000067.jpg,Sadness,None,None
S501_001_00000067.jpg,Anger,Sadness,Disgust
S501_001_00000067.jpg,Anger,Disgust,None
S501_001_00000067.jpg,Disgust,None,None
S501_004_00000056.jpg,Disgust,Fear,None
S501_004_00000056.jpg,Fear,None,None
S501_004_00000056.jpg,Fear,Disgust,Anger
S501_004_00000056.jpg,Fear,Disgust,Surprise
S501_004_00000056.jpg,Fear,Surprise,None
S501_004_00000056.jpg,Neutral,Fear,Disgust
S501_006_00000041.jpg,Anger,None,None
S501_006_00000041.jpg,Sadness,None,None
S501_006_00000041.jpg,Sadness,Anger,Disgust
S501_006_00000041.jpg,Sadness,Fear,Disgust
S501_006_00000041.jpg,Sadness,Fear,None
S501_006_00000041.jpg,Sadness,None,None
S501_006_00000041.jpg,Sadness,None,None
S501_006_00000041.jpg,Sadness,Disgust,None
S501_006_00000041.jpg,Sadness,Disgust,Anger
S502_001_00000016.jpg,Anger,Disgust,None
S502_001_00000016.jpg,Anger,Fear,Disgust
S502_001_00000016.jpg,Anger,Fear,None
S502_001_00000016.jpg,Disgust,Fear,None
S502_001_00000016.jpg,Surprise,Fear,Anger
S502_001_00000016.jpg,Anger,Fear,None
S502_001_00000016.jpg,Disgust,Surprise,Fear
S502_001_00000016.jpg,Anger,Fear,Surprise
S502_001_00000016.jpg,Disgust,None,None
S502_004_00000052.jpg,Disgust,Fear,Surprise
S502_004_00000052.jpg,Anger,Surprise,Fear
S502_004_00000052.jpg,Disgust,None,None
S502_004_00000052.jpg,Fear,None,None
S502_004_00000052.jpg,Fear,Disgust,None
S502_004_00000052.jpg,Fear,None,None
S502_004_00000052.jpg,Fear,Disgust,None
S502_004_00000052.jpg,Disgust,Sadness,Anger
S502_004_00000052.jpg,Disgust,None,None
S503_001_00000071.jpg,Sadness,Anger,Disgust
S503_001_00000071.jpg,Disgust,None,None
S503_001_00000071.jpg,Anger,None,None
S503_001_00000071.jpg,Anger,None,None
S503_001_00000071.jpg,Anger,Disgust,None
S503_001_00000071.jpg,Anger,None,None
S503_001_00000071.jpg,Anger,Disgust,None
S503_001_00000071.jpg,Anger,None,None
S503_001_00000071.jpg,Anger,None,None
S503_006_00000020.jpg,Sadness,Disgust,None
S503_006_00000020.jpg,Sadness,Anger,Disgust
S503_006_00000020.jpg,Disgust,None,None
S503_006_00000020.jpg,Disgust,Sadness,None
S503_006_00000020.jpg,Sadness,Disgust,Fear
S503_006_00000020.jpg,Sadness,Disgust,None
S503_006_00000020.jpg,Sadness,Anger,None
S503_006_00000020.jpg,Sadness,Anger,None
S503_006_00000020.jpg,Fear,None,None
S504_001_00000022.jpg,Anger,None,None
S504_001_00000022.jpg,Anger,None,None
S504_001_00000022.jpg,Anger,Disgust,Fear
S504_001_00000022.jpg,Disgust,Anger,Fear
S504_001_00000022.jpg,Disgust,Anger,Fear
S504_001_00000022.jpg,Surprise,Sadness,Anger
S504_004_00000015.jpg,Fear,Disgust,Sadness
S504_004_00000015.jpg,Fear,Sadness,None
S504_004_00000015.jpg,Fear,Disgust,Surprise
S504_004_00000015.jpg,Anger,Disgust,None
S504_004_00000015.jpg,Sadness,Disgust,Fear
S504_004_00000015.jpg,Fear,None,None
S504_004_00000015.jpg,Fear,Surprise,Disgust
S504_004_00000015.jpg,Fear,Sadness,None
S504_004_00000015.jpg,Sadness,None,None
S504_006_00000018.jpg,Sadness,None,None
S504_006_00000018.jpg,Sadness,None,None
S504_006_00000018.jpg,Sadness,None,None
S504_006_00000018.jpg,Sadness,None,None
S504_006_00000018.jpg,Anger,Disgust,Sadness
S504_006_00000018.jpg,Sadness,Disgust,None
S504_006_00000018.jpg,Sadness,None,None
S504_006_00000018.jpg,Sadness,None,None
S504_006_00000018.jpg,Sadness,Disgust,None
S505_006_00000019.jpg,Sadness,Disgust,None
S505_006_00000019.jpg,Sadness,None,None
S505_006_00000019.jpg,Anger,Disgust,None
S505_006_00000019.jpg,Sadness,None,None
S505_006_00000019.jpg,Sadness,None,None
S505_006_00000019.jpg,Sadness,None,None
S505_006_00000019.jpg,Sadness,None,None
S505_006_00000019.jpg,Sadness,None,None
S505_006_00000019.jpg,Sadness,Fear,Disgust
S506_001_00000040.jpg,Anger,Disgust,Fear
S506_001_00000040.jpg,Anger,Disgust,Neutral
S506_001_00000040.jpg,Anger,Happiness,None
S506_001_00000040.jpg,Anger,None,None
S506_001_00000040.jpg,Anger,None,None
S506_001_00000040.jpg,Anger,Disgust,Fear
S506_001_00000040.jpg,Disgust,Anger,None
S506_004_00000038.jpg,Fear,Sadness,None
S506_004_00000038.jpg,Fear,None,None
S506_004_00000038.jpg,Fear,Disgust,None
S506_004_00000038.jpg,Surprise,Disgust,Fear
S506_004_00000038.jpg,Fear,Surprise,Sadness
S506_004_00000038.jpg,Fear,None,None
S506_004_00000038.jpg,Fear,Sadness,None
S506_004_00000038.jpg,Happiness,None,None
S506_004_00000038.jpg,Fear,Surprise,Anger
S506_006_00000042.jpg,Sadness,Disgust,Fear
S506_006_00000042.jpg,Sadness,None,None
S506_006_00000042.jpg,Sadness,Disgust,None
S506_006_00000042.jpg,Sadness,None,None
S506_006_00000042.jpg,Sadness,None,None
S506_006_00000042.jpg,Sadness,None,None
S506_006_00000042.jpg,Sadness,None,None
S506_006_00000042.jpg,Sadness,None,None
S506_006_00000042.jpg,Sadness,None,None
S999_001_00000018.jpg,Anger,Disgust,Fear
S999_001_00000018.jpg,Anger,Sadness,None
S999_001_00000018.jpg,Disgust,None,None
S999_001_00000018.jpg,Sadness,Anger,None
S999_001_00000018.jpg,Anger,Sadness,None
S999_001_00000018.jpg,Anger,Disgust,None
S999_001_00000018.jpg,Anger,Disgust,None
S999_001_00000018.jpg,Anger,None,None
S999_001_00000018.jpg,Anger,None,None
S999_003_00000055.jpg,Anger,Sadness,None
S999_003_00000055.jpg,Fear,None,None
S999_003_00000055.jpg,Anger,Fear,Disgust
S999_003_00000055.jpg,Disgust,Fear,Anger
S999_003_00000055.jpg,Fear,Surprise,Disgust
S999_003_00000055.jpg,Anger,Sadness,Fear
S999_003_00000055.jpg,Fear,None,None
S999_003_00000055.jpg,Fear,Disgust,None
S999_003_00000055.jpg,Fear,Disgust,Anger
